,utterance_id,gender,age,speaker_id,expression,manual_transcription,discrete_emotion_collection_phase,discrete_emotion_annotation_phase,valence_annotation_phase,arousal_annotation_phase,split,path,target
637,85,m,adult,26,real,ONDA DOĐEŠ I PITAŠ,anger,anger,4.433927511,6.797078761,train,cres_v2.1/audio_files_16000/85.wav,anger
638,1052,m,adult,304,real,SEIZMIČKI VALOVI ŠIRINE NEKOLIKO STOTINA KILOMETARA,neutral,neutral,5.944852674,3.404131021,train,cres_v2.1/audio_files_16000/1052.wav,neutral
639,802,m,adult,266,acted,DER ĆAO DOMAĆINEE SVATOVI SU STIGLI NAMEŠTAJ OPREMAJ MLADOŽENJE SU NA NOGAMA,happiness,happiness,6.837531053,8.379315041,train,cres_v2.1/audio_files_16000/802.wav,happiness
640,154,m,adult,31,acted,A OPROSTI A ČEGA SE ON OZBILJNO UHVATIO,anger,anger,5.532831601,6.994508382,train,cres_v2.1/audio_files_16000/154.wav,anger
641,1026,f,adult,295,real,PA SKIJANJE JE MALO SLUČAJNO A NAJVIŠE ZATO ŠTO JE TO ß TOTALNO NAJBOLJI SPORT NA SVIJETU,happiness,happiness,7.357187514,4.637133854,train,cres_v2.1/audio_files_16000/1026.wav,happiness
642,859,f,adult,284,acted,NE ZNAM TO ZASTAJK DA SU ONI IZNAJMILI KURVU DA NAS RAZDVOJE MENI JE TO NAJJADNIJA PRIČA KOJU SAM JA ČULA U ŽIVOTU,sadness,sadness,1.562443887,5.362346663,train,cres_v2.1/audio_files_16000/859.wav,sadness
643,1073,m,adult,312,real,I TAKO UNATRAG SVE DO OTKRIĆA VATRE I KAMENE SJEKIRE,neutral,neutral,5.659983406,4.777132988,train,cres_v2.1/audio_files_16000/1073.wav,neutral
644,675,m,adult,205,acted,SKUPIJA JE DOSTA VOJNIKA OKO SEBE,neutral,neutral,5.170862818,3.826407709,train,cres_v2.1/audio_files_16000/675.wav,neutral
645,1143,f,adult,342,acted,JA TI KAŽEM ZOVIMO POLICIJU,fear,fear,3.636031351,6.217482264,train,cres_v2.1/audio_files_16000/1143.wav,fear
646,214,f,adult,50,real,NE NE NE NEGO ONA TU PRIČA JEDNO A ONA JE VANI DRUGO,anger,anger,3.884204482,5.953287332,train,cres_v2.1/audio_files_16000/214.wav,anger
647,440,f,adult,137,real,ALENE PREGAZIT ĆE TE KONJ PREGAZIT ĆE TE UDH ČUJEŠ,happiness,happiness,6.296335405,6.451978746,train,cres_v2.1/audio_files_16000/440.wav,happiness
648,58,m,adult,21,real,ŠTA DA UČINIM,anger,anger,4.106882495,6.573098965,train,cres_v2.1/audio_files_16000/58.wav,anger
649,725,m,adult,233,acted,ŠŠTO UOPĆE RADITE OVDJE,fear,neutral,5.310015573,4.228671805,train,cres_v2.1/audio_files_16000/725.wav,neutral
650,460,f,adult,140,real,ŠTA ĆE UĆ ĆE U KUĆU ČUJ ŠTA ĆEŠ,happiness,fear,4.846882383,6.965676517,train,cres_v2.1/audio_files_16000/460.wav,fear
651,14,m,adult,8,acted,NEMA MRDANJA DOK MAJOR NE DOĐE,anger,anger,4.900449694,6.21266989,train,cres_v2.1/audio_files_16000/14.wav,anger
652,208,f,adult,50,real,I ONDA TI JE ISPALO DA KUŽIŠ SAM JA U KUHINJI DA ŠTA SE DA KOJI SE KURAC MENI DEŠAVA MENI STIPE JA KAŽEM STIPE,anger,anger,3.71885017,6.530351184,train,cres_v2.1/audio_files_16000/208.wav,anger
653,60,m,adult,21,real,ŠTA JE OVO ŠTA JE OVO SLAĐO,anger,anger,4.539230074,5.916268034,train,cres_v2.1/audio_files_16000/60.wav,anger
654,857,f,adult,284,acted,TRBUH JE BOLI I OĆE DA JE TI PREGLEDAŠ ZASTAJK MOŽDA JOJ SIFILIS IZLIJEČIŠ,sadness,sadness,3.628791652,4.907695434,train,cres_v2.1/audio_files_16000/857.wav,sadness
655,724,f,adult,233,acted,OPROSTITE GOSPODINE PETAR JEL TAKO MISLILA SAM DA JE NETKO OD MOJIH,fear,fear,4.854952347,4.189884385,train,cres_v2.1/audio_files_16000/724.wav,fear
656,623,f,adult,186,real,NEMOJ NIČEGA DA TI BUDE ŽAO SAMO NASTAVI TAKO SVI SMO UZ TEBE I SVI TE VOLIMO NAJDRAŽA NAŠA,sadness,sadness,4.400351581,6.521449481,train,cres_v2.1/audio_files_16000/623.wav,sadness
657,126,m,adult,31,acted,A JEBO GA TI JURICA SVE JA KUŽIM KAJ TI HOĆEŠ REĆ,anger,anger,3.311449948,6.855821406,train,cres_v2.1/audio_files_16000/126.wav,anger
658,56,m,adult,21,real,DA ONA FALSIFICIRA UDH JA SAM SE OSUPNUO,anger,anger,2.948792439,7.57260894,train,cres_v2.1/audio_files_16000/56.wav,anger
659,17,m,adult,9,acted,DAJ NE IGRAJ SE GORE TIM PIŠTOLJEM NEGO ČISTI,anger,anger,3.531730574,7.167912328,train,cres_v2.1/audio_files_16000/17.wav,anger
660,764,m,adult,248,acted,AJMO AJMO BRŽE BRŽE AJDE JOJ SAMO DA SU TU SAMO DA SU TU,fear,fear,3.084233389,7.849975505,train,cres_v2.1/audio_files_16000/764.wav,fear
661,866,f,adult,286,acted,GLAVNO DA TI O SEBI BRINEŠ,sadness,anger,3.40538186,5.029604211,train,cres_v2.1/audio_files_16000/866.wav,anger
662,238,f,adult,55,real,TI MENI GOVORIŠ JA PUCAM A JEDNOM SAM TI SAD OVO REKLA FAKAT MI SMETA,anger,anger,2.968354199,7.721416953,train,cres_v2.1/audio_files_16000/238.wav,anger
663,88,m,adult,26,real,SAD ZAMISLI KAKO JE MENI JA NISAN REKO NIŠTA AL DOŽIVIN OVO,anger,anger,2.859201035,7.03196737,train,cres_v2.1/audio_files_16000/88.wav,anger
664,262,f,adult,60,acted,NE ZANIMAM ME NIŠTA ONO ĐUBRE ME VARA SA TKO ZNA S KIM A JA PO CIJELE DANE RINTAM I BACIT ĆU SE,anger,anger,1.288265801,8.743402682,train,cres_v2.1/audio_files_16000/262.wav,anger
665,1064,f,adult,306,acted,SINOĆ SE JAKOV KASNO VRATIO,neutral,anger,3.757089125,4.626551846,train,cres_v2.1/audio_files_16000/1064.wav,anger
666,231,f,adult,55,real,ISUSE ZNALO SE DA KAD IDEMO U ŠTALU DA SE POČISTI JEBOTE UVIJEK MORAM U GOVNIMA VEĆ DVA DANA MUZEM,anger,anger,3.058381537,6.617725137,train,cres_v2.1/audio_files_16000/231.wav,anger
667,1023,f,adult,294,acted,MISLITE DA SU SVI ZNALI,fear,fear,4.436301891,4.550228048,train,cres_v2.1/audio_files_16000/1023.wav,fear
668,607,f,adult,186,real,UDH SLATKI STE POPUT NAJSLAĐEG BOMBONA NA OVOME SVIJETU ,sadness,sadness,4.085270497,7.307155402,train,cres_v2.1/audio_files_16000/607.wav,sadness
669,889,m,adult,267,acted,BOG KRUNO ZASTAJK ANDREA NA TELEFONU ZASTAJK DOĐI SUTRA AKO MOŽEŠ ZASTAJK BORNA JE POGINUO,sadness,sadness,1.736319624,4.503731311,train,cres_v2.1/audio_files_16000/889.wav,sadness
670,1100,m,adult,318,real,NOVAKOVIMA UGLAVNOM DOLAZE OBOLJELI KOJI SU VEĆ ISPROBALI SVE METODE,neutral,neutral,5.087454989,3.535276514,train,cres_v2.1/audio_files_16000/1100.wav,neutral
671,632,f,adult,191,acted,DOBRO ZNALA SAM I ŠTA SAD ISTO SAM TAKO MOGLA ŽIVIT I SA CIGANIMA,sadness,sadness,3.198287434,5.140701899,train,cres_v2.1/audio_files_16000/632.wav,sadness
672,329,f,adult,87,real,KAKO SU OVE GODINE BOŽIĆ I NOVA GODINA U DANE VIKENDA HRVATI INAČE MAJSTORI U SPAJANJU BLAGDANA S RADNIM DANIMA I VIKENDIMA UDH IMALI SU MANJE MANEVARSKOG PROSTORA ,neutral,neutral,4.938919772,4.195538123,train,cres_v2.1/audio_files_16000/329.wav,neutral
673,49,m,adult,21,real,TOLIKO PODLOSTI KAO OD TEBE JA U ŽIVOTU DOŽIVIO NISAM,anger,anger,2.332053505,7.85962989,train,cres_v2.1/audio_files_16000/49.wav,anger
674,701,f,adult,216,real,NEKOLIKO TISUĆA SUDIONIKA I GRAĐANA KOJI SU SE PRIKLJUČILI POVORCI PROŠLO JE SREDIŠTEM ZAGREBA,neutral,neutral,5.601364816,3.739423026,train,cres_v2.1/audio_files_16000/701.wav,neutral
675,203,f,adult,49,real,I DA SU TO ZA NJU LJUDI DRUGOG REDA ILI TAKO NEŠTO KAKO TO MOŽEŠ REĆI,anger,anger,3.865225294,5.33154606,train,cres_v2.1/audio_files_16000/203.wav,anger
676,761,m,adult,248,acted,HM KOJE DIJETE,fear,fear,4.874588877,6.422549845,train,cres_v2.1/audio_files_16000/761.wav,fear
677,96,m,adult,27,real,PA ČEKAJ PA MOGU LI ZAVRŠIT,anger,anger,4.087310585,7.415717221,train,cres_v2.1/audio_files_16000/96.wav,anger
678,314,m,adult,79,real,ZNAMO FALA BOGU DA ONA POTJEČE IZ ß ß OVAJ JEDNOG DIJELA SVIJETA GDJE SU BILI ŽIDOVI KOJI SU PO SVOJOJ RASI ILI PO SVOM NE ZNAM OKOLIŠU BILI DRUKČIJE FORMIRANI ŽENE SU BILE NIŽE UDH IMALI SU CRNE BILE SU ß TAMNOKOSE BILE SU SA ß VEĆIM OBLINAMA,neutral,neutral,5.843226706,4.052799052,train,cres_v2.1/audio_files_16000/314.wav,neutral
679,620,f,adult,186,real,NEGO NA ANTU KOJI JE SAD UZ TEBE IDH,sadness,sadness,2.515215455,7.606550454,train,cres_v2.1/audio_files_16000/620.wav,sadness
680,1137,f,adult,334,real,KUPAC OD MERCEDESA TRAŽI ODŠTETU OD GOTOVO DVA MILIJUNA DOLARA,neutral,neutral,4.622419756,3.862769576,train,cres_v2.1/audio_files_16000/1137.wav,neutral
681,509,m,adult,152,acted,PRIČEKAJTE ME VANKA SAD ĆU JA RAZVALIT LOKOT,fear,anger,2.005577032,8.635547708,train,cres_v2.1/audio_files_16000/509.wav,anger
682,674,f,adult,204,acted,NEMOJ DAJ DAJ DAJ,sadness,fear,4.869618478,4.194969207,train,cres_v2.1/audio_files_16000/674.wav,fear
683,59,m,adult,21,real,DA TE RASKRINKAM ŠTA RADIŠ,anger,anger,2.165760431,7.966152191,train,cres_v2.1/audio_files_16000/59.wav,anger
684,166,f,adult,36,real,KO DA JA NE ZNAM ONO DA TO TREBA SPREMITI,anger,anger,3.672725401,6.915508586,train,cres_v2.1/audio_files_16000/166.wav,anger
685,386,m,adult,117,real,DOĐI VIDJET PREKO PEDESET SAM IH,happiness,fear,3.68000445,7.540823389,train,cres_v2.1/audio_files_16000/386.wav,fear
686,275,f,adult,60,acted,IDIOTI POLA ČETRI JE,anger,anger,3.922637,4.933610976,train,cres_v2.1/audio_files_16000/275.wav,anger
687,968,m,adult,284,acted,DOBRO JE NE TRESE ME NISAM UZEMLJEN AAAAA,fear,fear,2.582013807,8.052476492,train,cres_v2.1/audio_files_16000/968.wav,fear
688,217,f,adult,51,real,NAJNEGATIVNIJA OSOBA U FARMI,anger,anger,3.361065811,7.134580283,train,cres_v2.1/audio_files_16000/217.wav,anger
689,1027,f,adult,295,real,PA SKIJANJE JE POČELO TAKO ŠTO SU ME ONO NISU ZNALI ŠTO DA RADE S JEDNOM MALOM HIPERAKTIVNOM KLINKOM III,happiness,happiness,6.774104243,4.491892849,train,cres_v2.1/audio_files_16000/1027.wav,happiness
690,281,f,adult,60,acted,IZAĐITE VAN REKLA SAM,anger,anger,3.026362022,7.21451339,train,cres_v2.1/audio_files_16000/281.wav,anger
691,443,f,adult,137,real,PROPAST ĆE UDH KROZ TOALETE IDH,happiness,happiness,6.273667934,5.58035081,train,cres_v2.1/audio_files_16000/443.wav,happiness
692,185,f,adult,42,acted,ŠTA JE ŠTA VAS DVIJE KURAC BULJITE ŠTA VAS MUČI,anger,anger,2.019306361,8.38580622,train,cres_v2.1/audio_files_16000/185.wav,anger
693,177,f,adult,41,acted,NA DANIJELA NE MISLIŠ,anger,anger,3.726709026,6.429308625,train,cres_v2.1/audio_files_16000/177.wav,anger
694,579,m,adult,182,acted,NE ZAMJERAM OČE UŽASNE SU PRILIKE STRAŠNO AKO NE UHVATIMO VAŠEG BRATA REVAČA AKO GA ŽIVOG ILI MRTVOG NE IZRUČIMO BOLJE ŽIVOG NEGO MRTVOG BOSANSKI BEGLER BEG PREKINUT ĆE TRGOVINU UDH S MLETAČKOM REPUBLIKOM PREUSMJERITI NA DUBROVNIK,sadness,sadness,3.440587135,3.291537204,train,cres_v2.1/audio_files_16000/579.wav,sadness
695,770,m,adult,250,acted,SSSIGURNO JE NEŠTO S ULAZNIM VENTILOM,fear,fear,3.448536767,6.204241938,train,cres_v2.1/audio_files_16000/770.wav,fear
696,94,m,adult,27,real,ALI TO NIJE POŠTENO PREMA I TEBI I MENI I NJEMU I ODREĐENIM OSOBAMA JER SE TA UPORNO OSOBA IZVLAČI NIJE POŠTENO A TI SVE GLEDAŠ NA POŠTEN NAČIN TO NIJE POŠTENO,anger,anger,3.564378941,5.584613686,train,cres_v2.1/audio_files_16000/94.wav,anger
697,916,m,adult,306,acted,A ETO GA ETO IDH DA IDH HMM ,happiness,happiness,7.021218176,5.507654458,train,cres_v2.1/audio_files_16000/916.wav,happiness
698,331,f,adult,89,real,I MISLIM DA MOGU BEZ PRETJERIVANJA REĆI DA UDH STUPANJEM NA SNAGU OVOGA ZAKONA NIŠTA VIŠE NE MOŽE BITI ISTO ,neutral,neutral,5.152744634,5.098308704,train,cres_v2.1/audio_files_16000/331.wav,neutral
699,572,m,adult,176,acted,ŠTA TI SE JAKO LJUTIŠ NA MENE HA,sadness,sadness,4.226767833,4.114063298,train,cres_v2.1/audio_files_16000/572.wav,sadness
700,12,m,adult,7,acted,A U PIZDU MATERINU,anger,anger,2.709610845,7.070452761,train,cres_v2.1/audio_files_16000/12.wav,anger
701,958,f,adult,279,real,JA SAM PROPATILA JER SAM TRIDEZT DANA NISAM KRUHA ß OGLEDALA NEG SAM SAMO PO JEDNO JAJE POPILA,sadness,sadness,2.075338421,6.710678297,train,cres_v2.1/audio_files_16000/958.wav,sadness
